customer_id,country,total_revenue,total_orders,avg_order_value
17795,United Kingdom,350.39,2,175.2
12532,France,349.83,1,349.83
13670,United Kingdom,349.7,1,349.7
13887,United Kingdom,349.55,1,349.55
13550,United Kingdom,349.51,1,349.51
18090,United Kingdom,349.4,1,349.4
14545,United Kingdom,349.25,1,349.25
16355,United Kingdom,349.2,2,174.6
13790,United Kingdom,348.8,1,348.8
17577,United Kingdom,348.75,2,174.38
15282,United Kingdom,348.59,1,348.59
13187,United Kingdom,348.31,5,69.66
18155,United Kingdom,347.82,4,86.96
12760,Netherlands,347.8,1,347.8
17668,United Kingdom,347.75,2,173.88
15085,United Kingdom,347.54,1,347.54
13545,United Kingdom,347.35,3,115.78
12895,United Kingdom,347.3,3,115.77
16006,United Kingdom,347.17,2,173.59
13584,United Kingdom,347.15,5,69.43
12441,France,347.1,1,347.1
13062,United Kingdom,346.98,1,346.98
12411,Australia,346.9,1,346.9
12566,Germany,346.7,2,173.35
16423,United Kingdom,346.12,1,346.12
13413,United Kingdom,345.8,8,43.23
15840,United Kingdom,345.66,3,115.22
12829,United Kingdom,345.35,4,86.34
14724,United Kingdom,345.25,1,345.25
13774,United Kingdom,345.0,1,345.0
17548,United Kingdom,345.0,6,57.5
14633,United Kingdom,344.9,1,344.9
17810,United Kingdom,344.86,3,114.95
15337,United Kingdom,344.72,2,172.36
15519,United Kingdom,344.61,2,172.31
17569,United Kingdom,344.14,1,344.14
13068,United Kingdom,344.0,2,172.0
16990,United Kingdom,344.0,2,172.0
15120,United Kingdom,343.82,2,171.91
15047,United Kingdom,343.62,1,343.62
15520,United Kingdom,343.5,1,343.5
18081,United Kingdom,343.45,3,114.48
18250,United Kingdom,342.92,2,171.46
18047,United Kingdom,342.69,2,171.35
16851,United Kingdom,342.45,3,114.15
14989,United Kingdom,342.4,1,342.4
17833,United Kingdom,342.36,1,342.36
18199,United Kingdom,342.2,2,171.1
17542,United Kingdom,341.7,3,113.9
16826,United Kingdom,341.7,1,341.7
16585,United Kingdom,341.59,2,170.8
13347,United Kingdom,341.36,1,341.36
13252,United Kingdom,341.3,3,113.77
17917,United Kingdom,341.28,3,113.76
17928,United Kingdom,341.24,3,113.75
16044,United Kingdom,340.84,1,340.84
15818,United Kingdom,340.5,1,340.5
12900,United Kingdom,340.33,1,340.33
14840,United Kingdom,340.21,3,113.4
12698,Germany,339.75,1,339.75
13737,United Kingdom,339.6,1,339.6
14203,United Kingdom,339.34,1,339.34
17697,United Kingdom,338.95,1,338.95
17839,United Kingdom,338.8,1,338.8
14630,United Kingdom,338.65,1,338.65
14799,United Kingdom,338.15,2,169.08
17296,United Kingdom,338.13,1,338.13
12869,United Kingdom,337.67,1,337.67
14926,United Kingdom,337.65,3,112.55
17736,United Kingdom,337.49,4,84.37
15942,United Kingdom,337.44,1,337.44
12780,Netherlands,337.4,1,337.4
13930,United Kingdom,337.34,2,168.67
17973,United Kingdom,337.04,1,337.04
16476,United Kingdom,337.0,3,112.33
17488,United Kingdom,336.5,1,336.5
17914,United Kingdom,336.43,1,336.43
15619,United Kingdom,336.4,1,336.4
13482,United Kingdom,336.09,2,168.05
16690,United Kingdom,336.08,5,67.22
16273,United Kingdom,336.04,2,168.02
14196,United Kingdom,335.52,1,335.52
16063,United Kingdom,335.32,1,335.32
12489,France,334.93,1,334.93
17821,United Kingdom,334.62,1,334.62
12350,Norway,334.4,1,334.4
14094,United Kingdom,334.27,2,167.14
17607,United Kingdom,333.81,1,333.81
13216,United Kingdom,333.74,1,333.74
14241,United Kingdom,333.7,2,166.85
15781,United Kingdom,333.56,4,83.39
14957,United Kingdom,333.29,2,166.65
13904,United Kingdom,332.64,2,166.32
16850,United Kingdom,332.41,1,332.41
16803,United Kingdom,332.3,1,332.3
16452,United Kingdom,332.17,2,166.09
17776,United Kingdom,331.81,3,110.6
17647,United Kingdom,331.66,3,110.55
15512,United Kingdom,331.58,4,82.9
17435,United Kingdom,331.35,1,331.35
13519,United Kingdom,331.26,3,110.42
16030,United Kingdom,331.24,1,331.24
16478,United Kingdom,331.0,3,110.33
15878,United Kingdom,330.77,2,165.39
17309,United Kingdom,330.59,3,110.2
14517,United Kingdom,330.45,2,165.23
17301,United Kingdom,330.43,2,165.22
13010,United Kingdom,330.12,2,165.06
15130,United Kingdom,330.11,1,330.11
12850,United Kingdom,330.0,1,330.0
18186,United Kingdom,329.58,1,329.58
17518,United Kingdom,329.42,2,164.71
17154,United Kingdom,329.34,1,329.34
15153,United Kingdom,329.25,1,329.25
15979,United Kingdom,329.22,1,329.22
14012,United Kingdom,328.8,1,328.8
16855,United Kingdom,328.4,2,164.2
16318,United Kingdom,328.15,1,328.15
15709,United Kingdom,327.85,2,163.93
15735,United Kingdom,327.68,1,327.68
16166,United Kingdom,327.48,4,81.87
13981,United Kingdom,327.39,2,163.7
13498,United Kingdom,327.38,1,327.38
12804,Netherlands,327.02,2,163.51
16322,United Kingdom,326.75,2,163.38
12460,Belgium,326.65,1,326.65
14070,United Kingdom,326.55,1,326.55
16604,United Kingdom,326.25,3,108.75
17843,United Kingdom,326.23,2,163.12
17439,United Kingdom,325.74,1,325.74
13661,United Kingdom,325.24,1,325.24
15213,United Kingdom,325.05,3,108.35
13801,United Kingdom,324.8,1,324.8
15982,United Kingdom,324.51,1,324.51
12946,United Kingdom,324.45,1,324.45
16685,United Kingdom,324.24,2,162.12
18261,United Kingdom,324.24,2,162.12
15869,United Kingdom,323.66,3,107.89
12495,Sweden,323.4,2,161.7
13025,United Kingdom,323.39,1,323.39
13646,United Kingdom,323.3,3,107.77
16195,United Kingdom,323.25,1,323.25
17793,United Kingdom,323.04,1,323.04
14263,United Kingdom,322.93,1,322.93
16627,United Kingdom,322.8,1,322.8
16342,United Kingdom,322.41,4,80.6
14424,United Kingdom,322.08,1,322.08
17326,United Kingdom,321.95,2,160.98
15726,United Kingdom,321.91,1,321.91
13111,United Kingdom,321.88,1,321.88
17471,United Kingdom,321.65,1,321.65
15770,United Kingdom,321.45,1,321.45
14823,United Kingdom,321.43,3,107.14
17182,United Kingdom,321.3,2,160.65
15236,United Kingdom,321.05,1,321.05
15323,United Kingdom,320.9,4,80.23
18117,United Kingdom,320.72,1,320.72
12365,Cyprus,320.69,3,106.9
14622,United Kingdom,320.58,1,320.58
17991,United Kingdom,320.55,3,106.85
13986,United Kingdom,320.46,1,320.46
13942,United Kingdom,320.0,1,320.0
13843,United Kingdom,319.75,1,319.75
16674,United Kingdom,319.61,2,159.81
16967,United Kingdom,319.02,1,319.02
17229,United Kingdom,318.76,2,159.38
14703,United Kingdom,318.17,1,318.17
18253,United Kingdom,317.88,1,317.88
17267,United Kingdom,317.62,2,158.81
15616,United Kingdom,317.11,1,317.11
17689,United Kingdom,317.08,2,158.54
15682,United Kingdom,316.99,3,105.66
16761,United Kingdom,316.62,1,316.62
15204,United Kingdom,316.58,1,316.58
13494,United Kingdom,316.26,1,316.26
15196,United Kingdom,316.25,2,158.13
12614,Germany,315.6,1,315.6
15042,United Kingdom,315.45,2,157.73
15670,United Kingdom,315.2,3,105.07
16091,United Kingdom,315.06,2,157.53
17121,United Kingdom,314.74,1,314.74
14991,United Kingdom,314.67,1,314.67
18206,United Kingdom,314.66,1,314.66
12650,France,314.44,1,314.44
17440,United Kingdom,314.26,6,52.38
12888,United Kingdom,313.77,4,78.44
13087,United Kingdom,313.64,1,313.64
16582,United Kingdom,313.62,1,313.62
14981,United Kingdom,313.52,3,104.51
17882,United Kingdom,313.46,2,156.73
13845,United Kingdom,312.98,1,312.98
16234,United Kingdom,312.78,4,78.2
15318,United Kingdom,312.62,1,312.62
13226,United Kingdom,312.46,2,156.23
12834,United Kingdom,312.38,1,312.38
12529,France,311.78,2,155.89
14951,United Kingdom,311.69,1,311.69
13990,United Kingdom,311.3,1,311.3
12898,United Kingdom,310.96,2,155.48
16328,United Kingdom,310.83,1,310.83
13847,United Kingdom,310.72,1,310.72
16439,United Kingdom,310.7,1,310.7
12738,Germany,310.7,1,310.7
15185,United Kingdom,310.62,1,310.62
14848,United Kingdom,310.56,1,310.56
14181,United Kingdom,310.55,2,155.28
15188,United Kingdom,310.43,1,310.43
13315,United Kingdom,310.26,1,310.26
14749,United Kingdom,310.15,1,310.15
13628,United Kingdom,310.14,1,310.14
17383,United Kingdom,309.99,2,155.0
14122,United Kingdom,309.77,5,61.95
15699,United Kingdom,309.65,1,309.65
16373,United Kingdom,309.49,2,154.75
16683,United Kingdom,309.35,2,154.68
17563,United Kingdom,309.28,5,61.86
12884,United Kingdom,309.05,1,309.05
15010,United Kingdom,308.94,1,308.94
16194,United Kingdom,308.6,1,308.6
14927,United Kingdom,308.2,1,308.2
16524,United Kingdom,308.14,2,154.07
13289,United Kingdom,307.95,1,307.95
15778,United Kingdom,307.95,1,307.95
16123,United Kingdom,307.78,1,307.78
13529,United Kingdom,307.76,2,153.88
18070,United Kingdom,307.75,2,153.88
15454,United Kingdom,307.69,2,153.85
13060,United Kingdom,307.53,1,307.53
18269,United Kingdom,307.5,2,153.75
17120,United Kingdom,307.46,1,307.46
13932,United Kingdom,307.4,1,307.4
15374,United Kingdom,307.32,2,153.66
17721,United Kingdom,307.21,1,307.21
13036,United Kingdom,307.1,1,307.1
13142,United Kingdom,307.09,1,307.09
15087,United Kingdom,306.94,1,306.94
17551,United Kingdom,306.84,1,306.84
16649,United Kingdom,306.58,1,306.58
13718,United Kingdom,306.55,2,153.28
13281,United Kingdom,306.45,3,102.15
17077,United Kingdom,306.0,1,306.0
14168,United Kingdom,305.9,3,101.97
16796,United Kingdom,305.62,1,305.62
16181,United Kingdom,305.54,1,305.54
14990,United Kingdom,305.42,2,152.71
14783,United Kingdom,305.35,2,152.68
13383,United Kingdom,305.28,1,305.28
15893,United Kingdom,305.28,1,305.28
13667,United Kingdom,305.02,1,305.02
15163,United Kingdom,304.47,2,152.24
18185,United Kingdom,304.25,1,304.25
13343,United Kingdom,303.93,2,151.97
16489,United Kingdom,303.7,2,151.85
13660,United Kingdom,303.69,2,151.85
14791,United Kingdom,303.63,1,303.63
14806,United Kingdom,303.43,2,151.72
17339,United Kingdom,303.36,4,75.84
16689,United Kingdom,303.26,3,101.09
17207,United Kingdom,303.22,1,303.22
18255,United Kingdom,303.15,2,151.58
15060,United Kingdom,303.09,4,75.77
16425,United Kingdom,302.7,1,302.7
18165,United Kingdom,302.46,1,302.46
15308,United Kingdom,302.27,2,151.14
15054,United Kingdom,302.1,2,151.05
15242,United Kingdom,302.04,1,302.04
13773,United Kingdom,301.54,2,150.77
12665,Germany,301.45,5,60.29
15667,United Kingdom,301.32,1,301.32
14043,United Kingdom,301.3,3,100.43
15148,United Kingdom,301.29,1,301.29
15432,United Kingdom,301.26,4,75.32
13625,United Kingdom,301.26,1,301.26
16437,United Kingdom,301.25,2,150.63
13400,United Kingdom,300.93,2,150.47
12351,Unspecified,300.93,1,300.93
16479,United Kingdom,300.83,2,150.42
16050,United Kingdom,300.7,3,100.23
17556,United Kingdom,300.67,2,150.34
14797,United Kingdom,300.31,1,300.31
15724,United Kingdom,299.8,5,59.96
12852,United Kingdom,299.75,2,149.88
17766,United Kingdom,299.61,2,149.81
12864,United Kingdom,299.57,2,149.79
13346,United Kingdom,299.4,6,49.9
17898,United Kingdom,299.18,4,74.8
12595,Germany,299.02,1,299.02
17124,United Kingdom,298.89,1,298.89
17824,United Kingdom,298.4,1,298.4
12881,United Kingdom,298.0,1,298.0
13164,United Kingdom,297.46,3,99.15
13708,United Kingdom,296.88,1,296.88
14985,United Kingdom,296.75,2,148.38
18059,United Kingdom,296.71,4,74.18
13751,United Kingdom,296.25,1,296.25
13504,United Kingdom,295.93,1,295.93
15962,United Kingdom,295.83,1,295.83
14614,United Kingdom,295.13,1,295.13
17057,United Kingdom,294.74,1,294.74
14747,United Kingdom,294.3,2,147.15
17506,United Kingdom,294.29,2,147.15
14137,United Kingdom,294.1,2,147.05
15041,United Kingdom,294.02,2,147.01
17927,United Kingdom,294.0,1,294.0
15718,United Kingdom,293.79,1,293.79
15135,United Kingdom,293.78,3,97.93
14192,United Kingdom,293.74,1,293.74
15928,United Kingdom,293.53,1,293.53
17710,United Kingdom,293.5,1,293.5
17441,United Kingdom,293.35,1,293.35
14835,United Kingdom,293.1,3,97.7
16721,United Kingdom,292.47,1,292.47
16956,United Kingdom,292.34,2,146.17
13739,United Kingdom,292.2,2,146.1
13449,United Kingdom,291.88,1,291.88
17907,United Kingdom,291.76,1,291.76
14727,United Kingdom,291.13,4,72.78
18182,United Kingdom,291.13,1,291.13
15302,United Kingdom,291.05,2,145.53
13796,United Kingdom,289.7,1,289.7
14433,United Kingdom,289.6,1,289.6
14162,United Kingdom,289.36,2,144.68
17501,United Kingdom,288.6,2,144.3
16808,United Kingdom,288.42,2,144.21
14010,United Kingdom,288.1,3,96.03
13616,United Kingdom,288.1,2,144.05
16432,United Kingdom,287.4,1,287.4
17497,United Kingdom,287.25,2,143.63
13508,United Kingdom,287.05,2,143.53
13909,United Kingdom,286.6,2,143.3
17688,United Kingdom,286.5,2,143.25
14183,United Kingdom,286.29,2,143.15
16555,United Kingdom,285.89,10,28.59
14660,United Kingdom,285.74,2,142.87
14402,United Kingdom,285.6,1,285.6
16890,United Kingdom,285.41,3,95.14
17627,United Kingdom,285.11,2,142.56
17355,United Kingdom,285.11,1,285.11
16429,United Kingdom,284.55,1,284.55
15445,United Kingdom,284.5,2,142.25
17359,United Kingdom,284.46,2,142.23
12851,United Kingdom,284.13,2,142.07
15662,United Kingdom,283.73,2,141.87
15338,United Kingdom,283.43,1,283.43
15391,United Kingdom,282.92,2,141.46
15936,United Kingdom,282.79,2,141.4
17247,United Kingdom,282.19,1,282.19
17072,United Kingdom,282.05,1,282.05
16557,United Kingdom,281.85,2,140.93
13326,United Kingdom,281.76,1,281.76
13679,United Kingdom,281.26,3,93.75
18042,United Kingdom,281.15,2,140.58
15772,United Kingdom,280.88,1,280.88
14242,United Kingdom,280.55,2,140.28
13606,United Kingdom,280.54,3,93.51
13581,United Kingdom,280.53,2,140.27
15556,United Kingdom,279.77,1,279.77
17264,United Kingdom,279.59,1,279.59
17786,United Kingdom,278.74,2,139.37
14303,United Kingdom,277.94,2,138.97
16543,United Kingdom,277.81,2,138.91
16334,United Kingdom,277.48,1,277.48
15355,United Kingdom,277.05,2,138.53
13272,United Kingdom,276.56,2,138.28
12750,Poland,275.88,1,275.88
16297,United Kingdom,275.4,4,68.85
13399,United Kingdom,275.4,3,91.8
16313,United Kingdom,274.15,2,137.08
12789,Netherlands,273.35,3,91.12
13307,United Kingdom,273.34,3,91.11
15964,United Kingdom,272.96,1,272.96
17498,United Kingdom,272.22,1,272.22
13917,United Kingdom,272.04,2,136.02
14816,United Kingdom,271.85,1,271.85
17292,United Kingdom,271.75,2,135.88
14436,United Kingdom,271.7,2,135.85
16089,United Kingdom,271.44,2,135.72
13058,United Kingdom,271.4,3,90.47
15943,United Kingdom,271.29,2,135.65
13837,United Kingdom,271.24,2,135.62
17278,United Kingdom,271.24,2,135.62
18238,United Kingdom,270.92,1,270.92
13533,United Kingdom,270.79,3,90.26
14520,United Kingdom,270.6,2,135.3
16757,United Kingdom,270.48,2,135.24
15609,United Kingdom,270.03,2,135.02
12807,Sweden,269.95,3,89.98
12751,Brazil,268.27,1,268.27
18254,United Kingdom,267.9,1,267.9
14039,United Kingdom,267.28,2,133.64
15408,United Kingdom,267.18,1,267.18
15503,United Kingdom,267.15,2,133.58
15320,United Kingdom,267.13,1,267.13
15517,United Kingdom,267.03,1,267.03
14863,United Kingdom,266.76,1,266.76
16502,United Kingdom,266.5,2,133.25
14392,United Kingdom,266.4,1,266.4
15119,United Kingdom,266.4,1,266.4
12962,United Kingdom,266.39,2,133.2
13217,United Kingdom,266.12,6,44.35
15019,United Kingdom,266.0,1,266.0
17636,United Kingdom,265.93,2,132.97
16321,Australia,265.5,10,26.55
16074,United Kingdom,265.25,1,265.25
13973,United Kingdom,264.7,1,264.7
16615,United Kingdom,264.5,2,132.25
16286,United Kingdom,263.65,4,65.91
13128,United Kingdom,263.5,1,263.5
12892,United Kingdom,263.38,1,263.38
17808,United Kingdom,262.64,4,65.66
12771,Portugal,262.5,2,131.25
13331,United Kingdom,262.4,1,262.4
14526,United Kingdom,262.4,1,262.4
17910,United Kingdom,261.7,1,261.7
14269,United Kingdom,261.68,2,130.84
12655,France,261.35,1,261.35
17385,United Kingdom,261.11,1,261.11
13080,United Kingdom,260.83,5,52.17
13189,United Kingdom,260.68,2,130.34
15014,United Kingdom,260.17,2,130.09
17901,United Kingdom,260.08,3,86.69
17022,United Kingdom,260.0,2,130.0
12487,Sweden,259.8,2,129.9
16733,United Kingdom,259.68,1,259.68
14149,United Kingdom,259.43,3,86.48
16217,United Kingdom,259.39,4,64.85
17125,United Kingdom,259.35,1,259.35
17558,United Kingdom,259.17,1,259.17
13127,United Kingdom,259.17,1,259.17
17219,United Kingdom,259.13,2,129.57
15536,United Kingdom,259.09,1,259.09
16381,United Kingdom,258.7,2,129.35
13683,United Kingdom,258.6,1,258.6
13227,United Kingdom,257.7,1,257.7
16542,United Kingdom,257.32,2,128.66
15852,United Kingdom,257.26,3,85.75
15404,United Kingdom,257.06,1,257.06
14166,United Kingdom,256.85,2,128.43
14876,United Kingdom,256.7,2,128.35
14274,United Kingdom,256.6,1,256.6
12430,Norway,256.4,1,256.4
13806,United Kingdom,256.38,1,256.38
17896,United Kingdom,256.32,1,256.32
13825,United Kingdom,255.59,2,127.8
14881,United Kingdom,255.4,1,255.4
13121,United Kingdom,254.73,2,127.37
12604,France,254.18,2,127.09
15923,United Kingdom,254.16,1,254.16
17992,United Kingdom,254.13,1,254.13
14765,United Kingdom,254.11,3,84.7
17626,United Kingdom,254.0,1,254.0
16845,United Kingdom,253.88,1,253.88
17210,United Kingdom,253.37,1,253.37
18267,United Kingdom,252.87,2,126.44
15035,United Kingdom,252.73,1,252.73
13251,United Kingdom,252.68,1,252.68
15552,United Kingdom,252.52,2,126.26
13404,United Kingdom,252.49,2,126.25
13645,United Kingdom,252.1,1,252.1
16453,United Kingdom,251.71,2,125.86
16976,United Kingdom,251.52,1,251.52
16911,United Kingdom,251.35,3,83.78
13861,United Kingdom,251.31,3,83.77
18266,United Kingdom,251.1,1,251.1
16962,United Kingdom,251.04,1,251.04
14764,United Kingdom,250.55,2,125.28
17303,United Kingdom,250.04,1,250.04
15510,United Kingdom,250.0,1,250.0
18002,United Kingdom,249.92,4,62.48
18005,United Kingdom,249.72,2,124.86
13747,United Kingdom,249.4,2,124.7
12563,Italy,249.24,1,249.24
14483,United Kingdom,249.2,3,83.07
16508,United Kingdom,248.8,1,248.8
13061,United Kingdom,248.61,1,248.61
13250,United Kingdom,248.54,3,82.85
13592,United Kingdom,247.96,4,61.99
13834,United Kingdom,247.89,3,82.63
15293,United Kingdom,247.5,1,247.5
13349,United Kingdom,247.32,1,247.32
14658,United Kingdom,247.15,2,123.58
14654,United Kingdom,246.86,1,246.86
15697,United Kingdom,246.75,1,246.75
13943,United Kingdom,246.54,1,246.54
15378,United Kingdom,246.5,2,123.25
15495,United Kingdom,246.5,1,246.5
15783,United Kingdom,246.3,1,246.3
18153,United Kingdom,246.22,1,246.22
16778,United Kingdom,245.94,2,122.97
14325,United Kingdom,245.48,1,245.48
14281,United Kingdom,245.15,1,245.15
12660,France,245.1,1,245.1
15118,United Kingdom,244.8,1,244.8
13511,United Kingdom,244.61,2,122.31
13905,United Kingdom,244.45,3,81.48
16528,United Kingdom,244.41,1,244.41
14694,United Kingdom,244.31,1,244.31
13551,United Kingdom,244.2,2,122.1
17892,United Kingdom,244.1,3,81.37
16793,United Kingdom,243.84,1,243.84
15884,United Kingdom,243.75,3,81.25
13886,United Kingdom,243.56,1,243.56
15543,United Kingdom,242.84,2,121.42
16215,United Kingdom,242.35,1,242.35
17915,United Kingdom,242.13,1,242.13
17009,United Kingdom,242.06,1,242.06
16436,United Kingdom,242.04,4,60.51
13445,United Kingdom,241.9,1,241.9
13582,United Kingdom,241.68,2,120.84
13275,United Kingdom,241.66,2,120.83
15776,United Kingdom,241.62,1,241.62
15162,United Kingdom,241.5,2,120.75
14774,United Kingdom,241.45,1,241.45
14523,United Kingdom,241.09,1,241.09
16427,United Kingdom,241.06,2,120.53
15286,United Kingdom,240.55,1,240.55
15336,United Kingdom,240.5,1,240.5
15931,United Kingdom,239.9,1,239.9
15690,United Kingdom,239.76,2,119.88
17055,United Kingdom,239.55,1,239.55
13570,United Kingdom,239.49,1,239.49
13789,United Kingdom,239.46,1,239.46
17684,United Kingdom,239.41,1,239.41
14777,United Kingdom,239.26,4,59.82
17981,United Kingdom,239.12,1,239.12
12561,Germany,238.85,1,238.85
12718,France,238.25,1,238.25
16280,United Kingdom,238.05,1,238.05
14982,United Kingdom,237.78,1,237.78
17877,United Kingdom,237.61,1,237.61
14458,United Kingdom,237.42,1,237.42
17617,United Kingdom,237.28,2,118.64
15457,United Kingdom,237.07,1,237.07
16740,United Kingdom,236.81,1,236.81
18024,United Kingdom,236.78,3,78.93
12732,France,236.26,1,236.26
13608,United Kingdom,236.2,1,236.2
13088,United Kingdom,236.11,1,236.11
16026,United Kingdom,236.09,1,236.09
17093,United Kingdom,235.88,1,235.88
17872,United Kingdom,235.87,1,235.87
16046,United Kingdom,235.78,1,235.78
17993,United Kingdom,235.19,1,235.19
12392,Australia,234.75,1,234.75
17868,United Kingdom,234.65,1,234.65
13114,United Kingdom,234.38,1,234.38
14473,United Kingdom,234.34,2,117.17
17060,United Kingdom,234.24,1,234.24
12736,France,234.0,1,234.0
13009,United Kingdom,234.0,1,234.0
16579,United Kingdom,233.85,2,116.93
13348,United Kingdom,233.76,1,233.76
14153,United Kingdom,233.4,1,233.4
13129,United Kingdom,233.25,2,116.63
14995,United Kingdom,233.23,2,116.62
15451,United Kingdom,233.21,2,116.61
13678,United Kingdom,232.6,1,232.6
18213,United Kingdom,232.48,1,232.48
16971,United Kingdom,232.21,2,116.11
16408,United Kingdom,231.93,1,231.93
17151,United Kingdom,231.9,1,231.9
13619,United Kingdom,231.69,2,115.85
17136,United Kingdom,231.68,1,231.68
18279,United Kingdom,231.34,1,231.34
15487,United Kingdom,231.32,1,231.32
15001,United Kingdom,230.86,2,115.43
12746,United Kingdom,230.85,3,76.95
15941,United Kingdom,230.6,2,115.3
15866,United Kingdom,230.53,1,230.53
17261,United Kingdom,230.44,1,230.44
13960,United Kingdom,230.22,2,115.11
14069,United Kingdom,230.06,2,115.03
14017,United Kingdom,229.75,1,229.75
12812,Japan,229.64,1,229.64
13403,United Kingdom,229.5,3,76.5
14596,United Kingdom,229.47,1,229.47
17185,United Kingdom,229.46,3,76.49
15528,United Kingdom,229.33,1,229.33
17347,United Kingdom,228.96,1,228.96
15273,United Kingdom,228.96,1,228.96
13146,United Kingdom,228.91,1,228.91
17989,United Kingdom,228.83,1,228.83
15231,United Kingdom,228.36,2,114.18
17066,United Kingdom,228.34,1,228.34
16760,United Kingdom,228.0,1,228.0
15566,United Kingdom,227.87,2,113.94
14363,United Kingdom,227.47,2,113.74
18021,United Kingdom,227.06,2,113.53
18132,United Kingdom,226.9,1,226.9
16540,United Kingdom,226.7,1,226.7
14718,United Kingdom,226.42,1,226.42
16669,United Kingdom,226.14,5,45.23
16666,United Kingdom,225.94,2,112.97
14357,United Kingdom,225.77,1,225.77
16587,United Kingdom,225.15,1,225.15
16346,United Kingdom,224.51,1,224.51
15175,United Kingdom,224.14,1,224.14
12914,United Kingdom,223.98,1,223.98
16753,United Kingdom,223.92,1,223.92
16562,United Kingdom,223.86,1,223.86
13926,United Kingdom,223.85,1,223.85
18131,United Kingdom,222.96,1,222.96
12887,United Kingdom,222.4,1,222.4
15294,United Kingdom,222.3,2,111.15
15897,United Kingdom,222.05,2,111.03
14598,United Kingdom,221.97,3,73.99
14314,United Kingdom,221.9,3,73.97
14445,United Kingdom,221.65,1,221.65
17087,United Kingdom,221.53,1,221.53
18197,United Kingdom,221.4,2,110.7
14960,United Kingdom,221.27,2,110.64
13419,United Kingdom,221.06,1,221.06
15790,United Kingdom,220.85,1,220.85
12821,United Kingdom,220.8,2,110.4
18030,United Kingdom,220.7,3,73.57
16482,United Kingdom,220.62,1,220.62
13033,United Kingdom,220.55,2,110.28
18007,United Kingdom,220.32,1,220.32
18114,United Kingdom,220.1,1,220.1
13454,United Kingdom,219.87,1,219.87
13992,United Kingdom,219.5,3,73.17
14074,United Kingdom,219.4,1,219.4
15096,United Kingdom,219.39,1,219.39
12799,Japan,219.35,1,219.35
15423,United Kingdom,219.14,4,54.79
14271,United Kingdom,219.13,2,109.57
12702,Germany,219.0,1,219.0
15086,United Kingdom,218.53,2,109.27
17619,United Kingdom,218.52,1,218.52
12574,France,218.45,1,218.45
17217,United Kingdom,218.0,2,109.0
15591,United Kingdom,217.9,3,72.63
16874,United Kingdom,217.74,1,217.74
16035,United Kingdom,217.73,1,217.73
15295,United Kingdom,217.24,1,217.24
15554,United Kingdom,217.2,1,217.2
13423,United Kingdom,217.03,1,217.03
15401,United Kingdom,216.95,2,108.48
15460,United Kingdom,216.76,1,216.76
17902,United Kingdom,216.4,1,216.4
15604,United Kingdom,216.39,1,216.39
13858,United Kingdom,216.17,1,216.17
13674,United Kingdom,215.88,2,107.94
16179,United Kingdom,215.83,1,215.83
15052,United Kingdom,215.78,1,215.78
14476,United Kingdom,215.7,1,215.7
15788,United Kingdom,215.53,2,107.77
16189,United Kingdom,215.48,2,107.74
14376,United Kingdom,215.46,1,215.46
18157,United Kingdom,215.35,1,215.35
14635,United Kingdom,215.22,1,215.22
16338,United Kingdom,214.8,1,214.8
14106,United Kingdom,214.8,1,214.8
14361,United Kingdom,214.71,1,214.71
14601,United Kingdom,213.96,1,213.96
13621,United Kingdom,213.85,1,213.85
17153,United Kingdom,213.78,1,213.78
13411,United Kingdom,213.55,1,213.55
16591,United Kingdom,213.5,1,213.5
16897,United Kingdom,213.03,3,71.01
13724,United Kingdom,213.01,1,213.01
16302,United Kingdom,212.82,2,106.41
13691,United Kingdom,212.78,1,212.78
12961,United Kingdom,211.99,1,211.99
12470,Unspecified,211.95,1,211.95
14843,United Kingdom,211.8,1,211.8
15703,United Kingdom,211.5,1,211.5
14992,United Kingdom,210.5,1,210.5
17271,United Kingdom,210.39,1,210.39
13532,United Kingdom,210.31,1,210.31
17484,United Kingdom,209.57,2,104.79
13828,United Kingdom,209.49,1,209.49
13056,United Kingdom,209.48,1,209.48
14003,United Kingdom,209.41,1,209.41
15112,United Kingdom,209.4,1,209.4
16487,United Kingdom,209.4,2,104.7
17026,United Kingdom,208.98,3,69.66
13651,United Kingdom,208.95,4,52.24
17743,United Kingdom,208.85,2,104.43
15327,United Kingdom,208.75,1,208.75
15741,United Kingdom,208.62,2,104.31
16914,United Kingdom,208.46,1,208.46
16457,United Kingdom,208.36,1,208.36
12848,United Kingdom,208.0,1,208.0
16964,United Kingdom,207.85,2,103.93
16866,United Kingdom,207.74,3,69.25
13099,United Kingdom,207.36,1,207.36
15925,United Kingdom,207.15,1,207.15
15820,United Kingdom,206.98,1,206.98
18126,United Kingdom,206.83,1,206.83
14964,United Kingdom,206.21,1,206.21
14519,United Kingdom,206.09,2,103.05
15914,United Kingdom,205.99,2,103.0
16090,United Kingdom,205.91,1,205.91
14278,United Kingdom,205.83,1,205.83
17670,United Kingdom,205.7,1,205.7
16622,United Kingdom,205.6,2,102.8
14602,United Kingdom,205.36,1,205.36
15307,United Kingdom,205.3,1,205.3
15758,United Kingdom,205.25,1,205.25
12400,Australia,205.25,1,205.25
17112,United Kingdom,205.17,1,205.17
15319,United Kingdom,204.5,1,204.5
14928,United Kingdom,204.46,2,102.23
16901,United Kingdom,204.26,1,204.26
